athlete_id,true_label,rf_pred,rf_pred_proba,xgb_pred,xgb_pred_proba,model_set
549923,0,0,0.11079597411497825,0,0.023597503,Model_D
549928,0,0,0.061156892859595705,0,0.010312972,Model_D
549930,0,1,0.7448054648841407,0,0.12656967,Model_D
549941,0,0,0.10110348050724233,0,0.005515396,Model_D
549948,0,0,0.05207756815141444,0,0.0039493386,Model_D
549951,0,0,0.23470950081186748,0,0.035347704,Model_D
549962,1,0,0.28064798431959675,0,0.07519777,Model_D
549966,0,0,0.14099837918732222,0,0.012923089,Model_D
549968,1,1,0.6688526392139693,0,0.44431186,Model_D
550049,0,0,0.2274439183335968,0,0.07594594,Model_D
550098,0,0,0.2210970249282221,0,0.07811076,Model_D
550106,0,1,0.500271335851716,0,0.11448145,Model_D
550143,0,0,0.14159890944355974,0,0.011995991,Model_D
550146,0,0,0.05738695100866026,0,0.008176313,Model_D
550150,0,0,0.08505177900823196,0,0.009821779,Model_D
550168,0,0,0.1020725062096423,0,0.021786323,Model_D
550170,1,0,0.16782350645416208,0,0.082826965,Model_D
550203,0,0,0.3595410984123286,0,0.016489258,Model_D
550220,0,0,0.45962604647902583,0,0.31999108,Model_D
550221,0,0,0.38746151088049635,0,0.16775668,Model_D
550277,0,0,0.47740713651319233,0,0.15637018,Model_D
550289,0,0,0.3748410510562668,0,0.11775857,Model_D
550316,0,1,0.7212655888034694,0,0.48768023,Model_D
550339,0,1,0.5724516591567965,0,0.1436717,Model_D
550359,0,0,0.11994180115006824,0,0.0058498164,Model_D
550387,0,0,0.19100507228402275,0,0.022909563,Model_D
550404,0,0,0.03988961684335648,0,0.008063769,Model_D
550405,0,0,0.02929963424820965,0,0.008406318,Model_D
550420,0,0,0.17054217149913037,0,0.012759411,Model_D
550463,0,0,0.49972860131035335,0,0.1732,Model_D
550468,0,0,0.42650893336861023,0,0.18766932,Model_D
550470,0,0,0.15560100413968564,0,0.031366896,Model_D
550477,0,1,0.5025253953537934,0,0.18451081,Model_D
550508,0,1,0.6916926169729066,0,0.31531587,Model_D
550518,0,0,0.15807796560644108,0,0.04485647,Model_D
550569,0,0,0.45911123799619835,0,0.079241805,Model_D
550587,0,0,0.1471307562018214,0,0.026310809,Model_D
550615,0,0,0.0746410584937362,0,0.018013338,Model_D
